0,00000001,2020-11-12 10:48:24,2313,22675,0,17,63735,59,17967
1,00000001,2020-11-12 10:48:29,2313,22656,0,17,63736,59,17968
2,00000001,2020-11-12 10:48:32,2310,22377,0,17,63737,59,1797
3,00000001,2020-11-12 10:48:33,2310,22377,0,17,63737,59,1797
4,00000001,2020-11-12 10:48:36,2310,22377,0,17,63737,59,1797
5,00000001,2020-11-12 10:48:37,2310,22377,0,17,63737,59,1797
6,00000001,2020-11-12 10:48:40,2310,22377,0,17,63737,59,1797
7,00000001,2020-11-12 10:48:43,2310,22377,0,17,63737,59,1797
8,00000001,2020-11-12 10:48:44,2310,22377,0,17,63737,59,1797
9,00000001,2020-11-12 10:48:47,2310,22377,0,17,63737,59,1797
10,00000001,2020-11-12 10:48:50,2310,22377,0,17,63737,59,1797
11,00000001,2020-11-12 10:48:52,2311,22474,0,17,63737,59,17969
12,00000001,2020-11-12 10:48:59,261,22660,0,17,6377,59,17962
13,00000001,2020-11-12 10:49:01,261,23157,0,17,63767,59,17957
14,00000001,2020-11-12 10:49:04,262,23636,15,17,63764,59,17953
15,00000001,2020-11-12 10:49:06,262,24102,15,17,63761,59,17949
16,00000001,2020-11-12 10:49:09,262,24594,15,17,63758,59,17945
17,00000001,2020-11-12 10:49:12,263,25091,15,17,63756,59,17941
18,00000001,2020-11-12 10:49:15,263,25578,15,17,63753,59,17937
19,00000001,2020-11-12 10:49:18,264,26076,0,17,6375,59,17933
20,00000001,2020-11-12 10:49:22,264,26517,0,17,63747,59,17929
21,00000001,2020-11-12 10:49:25,2365,26799,0,17,63711,59,17933
22,00000001,2020-11-12 10:49:27,1708,28180,0,17,63714,59,17919
23,00000001,2020-11-12 10:49:29,2208,28179,0,17,63706,59,1792
24,00000001,2020-11-12 10:49:31,2020,28179,0,17,63709,59,1792
25,00000001,2020-11-12 10:49:33,2156,28179,0,17,63707,59,1792
26,00000001,2020-11-12 10:49:35,1830,28179,0,17,63712,59,17919
27,00000001,2020-11-12 10:49:38,1934,28179,0,17,6371,59,17919
28,00000001,2020-11-12 10:49:41,1931,28179,0,17,6371,59,17919
29,00000001,2020-11-12 10:49:43,2202,28179,0,17,63706,59,1792
30,00000001,2020-11-12 10:49:46,2026,28179,0,17,63709,59,1792
31,00000001,2020-11-12 10:49:49,2092,28179,0,17,63708,59,1792
32,00000001,2020-11-12 10:49:53,2171,28179,0,17,63706,59,1792
33,00000001,2020-11-12 10:49:55,2068,28179,0,17,63708,59,1792
34,00000001,2020-11-12 10:49:57,1650,28180,0,17,63715,59,17918
35,00000001,2020-11-12 10:50:00,1265,28180,0,17,63721,59,17917
36,00000001,2020-11-12 10:50:03,1475,28180,0,17,63718,59,17918
37,00000001,2020-11-12 10:50:05,1947,28179,0,17,6371,59,1792
38,00000001,2020-11-12 10:50:08,1932,28179,0,17,6371,59,17919
39,00000001,2020-11-12 10:50:11,2062,28179,0,17,63708,59,1792
40,00000001,2020-11-12 10:50:14,2067,28179,0,17,63708,59,1792
41,00000001,2020-11-12 10:50:17,2083,28179,0,17,63708,59,1792
42,00000001,2020-11-12 10:50:18,2086,28179,0,17,63708,59,1792
43,00000001,2020-11-12 10:50:21,2405,28178,0,17,63702,59,17921
44,00000001,2020-11-12 10:50:23,2268,28178,0,17,63705,59,1792
45,00000001,2020-11-12 10:50:24,2066,28179,0,17,63708,59,1792
46,00000001,2020-11-12 10:50:26,2200,28179,0,17,63706,59,1792
47,00000001,2020-11-12 10:50:28,2197,28179,0,17,63706,59,1792
