0,00000001,2020-12-07 07:30:11,616,15082,0,Transfer,17,63807,59,18027
1,00000001,2020-12-07 07:30:13,394,15085,0,Transfer,17,63811,59,18026
2,00000001,2020-12-07 07:30:15,470,15084,0,Transfer,17,6381,59,18027
3,00000001,2020-12-07 07:30:17,470,15084,0,Transfer,17,6381,59,18027
4,00000001,2020-12-07 07:30:19,532,15083,0,Transfer,17,63808,59,18027
5,00000001,2020-12-07 07:30:21,291,15087,0,Transfer,17,63812,59,18026
6,00000001,2020-12-07 07:30:22,304,15086,0,Transfer,17,63812,59,18026
7,00000001,2020-12-07 07:30:24,803,15080,0,Transfer,17,63804,59,18027
