RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
RTLS,	00000014,,NaN,NaN,,,
