12, 5/19/2020 12:44:33 PM,-969,1272
12, 5/19/2020 12:44:34 PM,-968,1285
12, 5/19/2020 12:44:35 PM,-960,1283
12, 5/19/2020 12:44:36 PM,-978,1287
12, 5/19/2020 12:44:38 PM,-842,1181
12, 5/19/2020 12:44:39 PM,-705,1151
12, 5/19/2020 12:44:40 PM,-606,1156
12, 5/19/2020 12:44:41 PM,-449,1161
12, 5/19/2020 12:44:43 PM,-283,1162
12, 5/19/2020 12:44:44 PM,-143,1170
12, 5/19/2020 12:44:45 PM,-68,1142
12, 5/19/2020 12:44:47 PM,8,1083
12, 5/19/2020 12:44:47 PM,8,1083
12, 5/19/2020 12:44:47 PM,8,1083
12, 5/19/2020 12:44:47 PM,8,1083
12, 5/19/2020 12:44:47 PM,8,1083
12, 5/19/2020 12:44:53 PM,-8,1082
12, 5/19/2020 12:44:55 PM,18,1224
12, 5/19/2020 12:44:56 PM,-2,1383
12, 5/19/2020 12:44:57 PM,-81,1491
12, 5/19/2020 12:44:59 PM,-79,1707
12, 5/19/2020 12:45:00 PM,-132,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:02 PM,-548,1747
12, 5/19/2020 12:45:13 PM,-536,1742
12, 5/19/2020 12:45:16 PM,-262,1507
12, 5/19/2020 12:45:17 PM,-247,1496
12, 5/19/2020 12:45:19 PM,-250,1493
12, 5/19/2020 12:45:20 PM,-249,1492
12, 5/19/2020 12:45:21 PM,-250,1496
12, 5/19/2020 12:45:23 PM,-308,1499
12, 5/19/2020 12:45:24 PM,-367,1338
12, 5/19/2020 12:45:25 PM,-389,1302
12, 5/19/2020 12:45:27 PM,-425,1150
12, 5/19/2020 12:45:28 PM,-442,1149
12, 5/19/2020 12:45:29 PM,-434,1143
12, 5/19/2020 12:45:31 PM,-424,1110
12, 5/19/2020 12:45:31 PM,-424,1110
12, 5/19/2020 12:45:33 PM,-418,1112
12, 5/19/2020 12:45:35 PM,-415,1130
12, 5/19/2020 12:45:36 PM,-423,1158
12, 5/19/2020 12:45:37 PM,-556,1416
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:39 PM,-608,1697
12, 5/19/2020 12:45:51 PM,-671,1668
