00000011, 5/19/2020 12:44:32 PM, -963, 1270
00000012, 5/19/2020 12:44:33 PM, -969, 1272
00000013, 5/19/2020 12:44:30 PM, -869, 1142
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:34 PM, -956, 1289
00000012, 5/19/2020 12:44:34 PM, -968, 1285
00000013, 5/19/2020 12:44:30 PM, -869, 1142
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:35 PM, -962, 1303
00000012, 5/19/2020 12:44:35 PM, -960, 1283
00000013, 5/19/2020 12:44:35 PM, -980, 1175
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:36 PM, -935, 1296
00000012, 5/19/2020 12:44:36 PM, -978, 1287
00000013, 5/19/2020 12:44:36 PM, -956, 1176
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:38 PM, -816, 1276
00000012, 5/19/2020 12:44:38 PM, -842, 1181
00000013, 5/19/2020 12:44:38 PM, -639, 1132
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:39 PM, -703, 1291
00000012, 5/19/2020 12:44:39 PM, -705, 1151
00000013, 5/19/2020 12:44:39 PM, -508, 1139
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:40 PM, -602, 1251
00000012, 5/19/2020 12:44:40 PM, -606, 1156
00000013, 5/19/2020 12:44:40 PM, -410, 1159
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:41 PM, -509, 1155
00000012, 5/19/2020 12:44:41 PM, -449, 1161
00000013, 5/19/2020 12:44:42 PM, -215, 1139
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:43 PM, -503, 1098
00000012, 5/19/2020 12:44:43 PM, -283, 1162
00000013, 5/19/2020 12:44:43 PM, -149, 1146
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:44 PM, -419, 1091
00000012, 5/19/2020 12:44:44 PM, -143, 1170
00000013, 5/19/2020 12:44:44 PM, 2, 1134
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:45 PM, -416, 1097
00000012, 5/19/2020 12:44:45 PM, -68, 1142
00000013, 5/19/2020 12:44:45 PM, -11, 1127
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:47 PM, -344, 1105
00000012, 5/19/2020 12:44:47 PM, 8, 1083
00000013, 5/19/2020 12:44:46 PM, 6, 1113
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:48 PM, -350, 1096
00000012, 5/19/2020 12:44:47 PM, 8, 1083
00000013, 5/19/2020 12:44:46 PM, 6, 1113
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:49 PM, -351, 1098
00000012, 5/19/2020 12:44:47 PM, 8, 1083
00000013, 5/19/2020 12:44:46 PM, 6, 1113
00000014, , NaN, NaN
00000011, 5/19/2020 12:44:50 PM, -389, 1102
00000012, 5/19/2020 12:44:47 PM, 8, 1083
00000013, 5/19/2020 12:44:51 PM, 15, 1099
00000014, , NaN, NaN
