00000011, 5/19/2020 12:52:32 PM, -983, 1360
00000012, 5/19/2020 12:52:32 PM, -1136, 1336
00000013, 5/19/2020 12:52:32 PM, -793, 1193
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:33 PM, -875, 1298
00000012, 5/19/2020 12:52:33 PM, -1134, 1336
00000013, 5/19/2020 12:52:33 PM, -795, 1197
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:34 PM, -898, 1307
00000012, 5/19/2020 12:52:34 PM, -1047, 1355
00000013, 5/19/2020 12:52:35 PM, -807, 1206
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:36 PM, -899, 1302
00000012, 5/19/2020 12:52:36 PM, -985, 1296
00000013, 5/19/2020 12:52:35 PM, -807, 1206
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:37 PM, -915, 1284
00000012, 5/19/2020 12:52:37 PM, -1081, 1281
00000013, 5/19/2020 12:52:37 PM, -805, 1206
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:37 PM, -915, 1284
00000012, 5/19/2020 12:52:39 PM, -1031, 1291
00000013, 5/19/2020 12:52:39 PM, -815, 1212
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:40 PM, -846, 1245
00000012, 5/19/2020 12:52:40 PM, -956, 1261
00000013, 5/19/2020 12:52:39 PM, -815, 1212
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:41 PM, -683, 1196
00000012, 5/19/2020 12:52:41 PM, -761, 1203
00000013, 5/19/2020 12:52:41 PM, -696, 1250
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:42 PM, -533, 1135
00000012, 5/19/2020 12:52:42 PM, -693, 1244
00000013, 5/19/2020 12:52:42 PM, -587, 1222
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:44 PM, -445, 1125
00000012, 5/19/2020 12:52:44 PM, -349, 1226
00000013, 5/19/2020 12:52:44 PM, -301, 1193
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:45 PM, -415, 1134
00000012, 5/19/2020 12:52:45 PM, -225, 1205
00000013, 5/19/2020 12:52:45 PM, -141, 1182
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:46 PM, -399, 1131
00000012, 5/19/2020 12:52:46 PM, -129, 1152
00000013, 5/19/2020 12:52:46 PM, -119, 1134
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:47 PM, -397, 1136
00000012, 5/19/2020 12:52:48 PM, -4, 1168
00000013, 5/19/2020 12:52:48 PM, -34, 1123
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:49 PM, -411, 1116
00000012, 5/19/2020 12:52:48 PM, -4, 1168
00000013, 5/19/2020 12:52:49 PM, -34, 1117
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:50 PM, -411, 1116
00000012, 5/19/2020 12:52:48 PM, -4, 1168
00000013, 5/19/2020 12:52:50 PM, -34, 1118
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:51 PM, -412, 1140
00000012, 5/19/2020 12:52:51 PM, 13, 1132
00000013, 5/19/2020 12:52:51 PM, -36, 1118
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:53 PM, -406, 1128
00000012, 5/19/2020 12:52:53 PM, -25, 1068
00000013, 5/19/2020 12:52:53 PM, -38, 1118
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:54 PM, -410, 1126
00000012, 5/19/2020 12:52:53 PM, -25, 1068
00000013, 5/19/2020 12:52:54 PM, -38, 1118
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:54 PM, -410, 1126
00000012, 5/19/2020 12:52:56 PM, -49, 1062
00000013, 5/19/2020 12:52:55 PM, -38, 1119
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:57 PM, -368, 1498
00000012, 5/19/2020 12:52:57 PM, -68, 1121
00000013, 5/19/2020 12:52:57 PM, -32, 1259
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:58 PM, -265, 1584
00000012, 5/19/2020 12:52:58 PM, -226, 1240
00000013, 5/19/2020 12:52:58 PM, -27, 1457
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:59 PM, -203, 1689
00000012, 5/19/2020 12:52:59 PM, -359, 1453
00000013, 5/19/2020 12:53:00 PM, -37, 1630
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:59 PM, -203, 1689
00000012, 5/19/2020 12:53:01 PM, -454, 1606
00000013, 5/19/2020 12:53:00 PM, -37, 1630
00000014, , NaN, NaN
00000011, 5/19/2020 12:52:59 PM, -203, 1689
00000012, 5/19/2020 12:53:02 PM, -559, 1750
00000013, 5/19/2020 12:53:02 PM, -32, 1770
